time,compression0,compression1,compression2,compression3,accel_x,accel_y,accel_z
30.249,315,2798,1018,361,-0.775146484375,-0.0343017578125,-0.07275390625
30.252,315,2359,949,357,-0.8192138671875,-0.0042724609375,-0.1580810546875
30.262,315,1816,899,347,-0.77783203125,0.08447265625,-0.202392578125
30.274,314,1387,844,342,-0.67626953125,0.206298828125,-0.2208251953125
30.282,315,1319,793,336,-0.5699462890625,0.2979736328125,-0.2261962890625
30.290,313,1317,732,336,-0.5084228515625,0.3363037109375,-0.226806640625
30.309,312,1202,713,334,-0.5157470703125,0.328369140625,-0.2413330078125
30.312,313,1323,744,336,-0.548828125,0.29150390625,-0.2645263671875
30.333,312,1430,765,334,-0.575439453125,0.28857421875,-0.27587890625
30.333,310,1840,801,338,-0.6116943359375,0.3519287109375,-0.25732421875
30.346,313,2142,871,347,-0.6448974609375,0.4154052734375,-0.2216796875
30.350,310,2507,894,351,-0.677734375,0.4002685546875,-0.2060546875
30.364,313,2949,969,351,-0.7286376953125,0.31591796875,-0.206787109375
30.375,315,3147,1014,419,-0.7794189453125,0.2196044921875,-0.2010498046875
30.380,314,3147,1004,648,-0.8173828125,0.1700439453125,-0.190673828125
30.394,315,3147,1050,1260,-0.83203125,0.181884765625,-0.16796875
30.402,315,3147,1054,1557,-0.8033447265625,0.2132568359375,-0.1412353515625
30.410,316,3147,1083,1815,-0.7469482421875,0.2379150390625,-0.1329345703125
30.438,316,3147,1108,2319,-0.69287109375,0.2191162109375,-0.1461181640625
30.441,316,3147,1173,2710,-0.648681640625,0.1474609375,-0.1505126953125
30.441,322,3147,1191,2953,-0.626708984375,0.10791015625,-0.1282958984375
30.454,328,3147,1480,3147,-0.5833740234375,0.1094970703125,-0.109619140625
30.462,328,3147,1592,3147,-0.4766845703125,0.119140625,-0.11474609375
30.470,334,3147,1693,3147,-0.429931640625,0.24609375,-0.1414794921875
30.487,338,3147,1931,3147,-0.530517578125,0.518310546875,-0.2445068359375
30.491,334,3147,2032,3147,-0.713134765625,0.825439453125,-0.436767578125
30.499,346,3147,2076,3147,-0.9278564453125,1.0123291015625,-0.6241455078125
30.513,347,3147,2078,3147,-1.1839599609375,0.9991455078125,-0.7650146484375
30.525,347,3147,2080,3147,-1.4273681640625,0.90771484375,-0.7808837890625
30.531,356,3147,2122,3147,-1.55712890625,0.834716796875,-0.6405029296875
30.551,348,3147,2012,3147,-1.668701171875,0.788330078125,-0.4727783203125
30.552,346,3147,1989,3147,-1.8184814453125,0.6533203125,-0.2646484375
30.560,345,3147,2104,3147,-1.643798828125,0.2449951171875,0.0224609375
30.573,344,3147,2178,3147,-1.259521484375,-0.0418701171875,0.2156982421875
30.582,344,3147,2135,3147,-1.2864990234375,0.20654296875,0.0098876953125
30.590,343,3147,2079,3147,-1.546630859375,0.6749267578125,-0.46875
30.604,334,3147,1891,3147,-1.5765380859375,0.8924560546875,-0.6934814453125
30.615,334,3147,1770,3147,-1.396484375,0.7061767578125,-0.5643310546875
30.620,330,3147,1561,3147,-1.159423828125,0.421875,-0.3377685546875
30.653,324,3147,1251,3147,-0.9288330078125,0.3660888671875,-0.200927734375
30.653,323,3147,1170,3147,-0.723388671875,0.4862060546875,-0.1651611328125
30.653,318,3147,1122,3147,-0.59033203125,0.5482177734375,-0.156494140625
30.664,318,3147,1054,2102,-0.5738525390625,0.4305419921875,-0.1490478515625
30.672,321,3147,1045,1490,-0.645751953125,0.232177734375,-0.0941162109375
30.680,316,3147,1054,1095,-0.7073974609375,0.102294921875,-0.020263671875
30.693,315,3147,1043,364,-0.7403564453125,0.0792236328125,-0.041259765625
30.702,315,2818,1010,359,-0.77294921875,0.1058349609375,-0.108642578125
30.735,316,2233,975,348,-0.7716064453125,0.1368408203125,-0.1356201171875
30.748,313,1595,890,344,-0.730712890625,0.180419921875,-0.1177978515625
30.762,316,1440,858,342,-0.66943359375,0.2235107421875,-0.1304931640625
30.763,315,1488,808,337,-0.6182861328125,0.271484375,-0.1888427734375
30.763,308,1346,725,336,-0.6173095703125,0.330322265625,-0.227783203125
30.763,314,1201,689,332,-0.6405029296875,0.3602294921875,-0.2369384765625
30.770,310,1098,639,332,-0.639892578125,0.3466796875,-0.24755859375
30.784,313,1306,708,332,-0.635498046875,0.342529296875,-0.25732421875
30.793,308,1388,774,336,-0.6505126953125,0.36279296875,-0.2410888671875
30.800,313,1483,794,336,-0.6505126953125,0.36279296875,-0.2410888671875
30.829,310,1973,829,336,-0.6824951171875,0.3182373046875,-0.22021484375
30.840,310,2308,838,344,-0.689697265625,0.25732421875,-0.20458984375
30.845,312,2683,840,346,-0.689697265625,0.25732421875,-0.20458984375
30.846,309,3147,923,433,-0.772216796875,0.2550048828125,-0.2025146484375
30.853,310,3147,944,751,-0.7821044921875,0.2603759765625,-0.2239990234375
30.867,315,3147,952,1000,-0.7821044921875,0.2603759765625,-0.2239990234375
30.874,315,3147,1005,1595,-0.7484130859375,0.2255859375,-0.163330078125
30.882,314,3147,1042,1927,-0.6641845703125,0.1878662109375,-0.113037109375
30.890,316,3147,1051,2284,-0.6641845703125,0.1878662109375,-0.113037109375
30.905,316,3147,1209,2832,-0.4752197265625,0.1456298828125,-0.09814453125
